Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2022-2023,Kristoffer Askildsen,MF,Lecce,it Serie A,no NOR,21,21,7,728,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.280999999999999,0.0,0.0,0.0014527845036319614,0.0014527845036319614,0.0009685230024213076,0.0012106537530266344,-0.04,0.002663438256658596,0.05084745762711865,0.029782082324455207,0.008958837772397095,30.0,0.0,0.0,24.0,0.0029055690072639227,0.05,-0.06,0.8038740920096854,0.6997578692493946,0.1016949152542373,0.03292978208232446,0.0,40.88699999999999,0.12,0.4939467312348668,61.3,8.861985472154965,3.0411622276029058,0.239225181598063,0.34866828087167073,68.4,0.15544794188861985,0.239225181598063,65.0,0.07167070217917676,0.14358353510895885,50.0,0.020823244552058112,0.05980629539951575,0.006053268765133173,0.0,0.07167070217917676,0.023970944309927363,0.05690072639225182,0.044794188861985475,0.020823244552058112,0.01791767554479419,0.0,0.044794188861985475,0.02687651331719129,0.011864406779661017,0.0,0.0,0.006053268765133173,0.0,0.0029055690072639227,0.0029055690072639227,0.0,0.0,0.0,0.0,0.0,35.517999999999994,15.280999999999999,10.325,15.280999999999999,10.325,50.79899999999999,40.0,76.405,20.237,1.36,56.168,30.561999999999998,0.0,1.0484261501210654,0.2033898305084746,0.5690072639225182,0.2905569007263923,0.023970944309927363,0.01791767554479419,50.0,16.7,0.3922518159806295,1.9878934624697338,0.029782082324455207,1.0048426150121066,0.006053268765133173,0.006053268765133173,66.08,15.280999999999999,0.5254237288135594,0.05084745762711865,102.011,35.517999999999994,4.9559999999999995,0.0,4.9559999999999995,0.0,229.62799999999996,106.96699999999998,97.05499999999999,52.5,Ball Winning Midfielder,41.3
2022-2023,Derick,"MF,DF",Casa Pia,pr Primeira Liga,br BRA,28,23,17,"1,441",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0014285714285714286,0.0014285714285714286,0.0014285714285714286,-0.06,0.002857142857142857,0.12047619047619047,0.02238095238095238,0.004523809523809524,20.0,0.0,0.0,22.6,0.0,0.06,-0.06,0.8904761904761904,0.6690476190476191,0.21428571428571427,0.015,0.0,52.5,0.31,0.6142857142857143,68.9,9.49047619047619,3.4523809523809526,0.3476190476190476,0.3976190476190476,87.3,0.21285714285714286,0.30952380952380953,68.8,0.043095238095238096,0.12642857142857142,34.1,0.017857142857142856,0.037142857142857144,0.023809523809523808,0.017857142857142856,0.06547619047619048,0.0030952380952380953,0.08928571428571429,0.010476190476190476,0.005952380952380952,0.0030952380952380953,0.0,0.04476190476190476,0.02976190476190476,0.010476190476190476,0.0,0.0014285714285714286,0.0014285714285714286,0.0014285714285714286,0.0030952380952380953,0.0030952380952380953,0.0,0.0,0.0,0.0,0.0,73.5,47.459999999999994,44.52,26.46,2.52,110.46,47.6,68.46,15.96,1.25,42.0,115.5,0.0,1.188095238095238,0.35738095238095235,0.48571428571428565,0.3619047619047619,0.023809523809523808,0.03428571428571429,43.5,47.8,0.5238095238095238,3.1880952380952383,0.04619047619047619,1.580952380952381,0.04476190476190476,0.005952380952380952,57.959999999999994,31.5,0.5666666666666667,0.12047619047619047,36.96,55.02,2.52,0.0,0.0,0.0,244.01999999999998,26.46,44.52,37.0,Central Defender,42.0
2022-2023,Úmaro Embaló,"FW,MF",Fortuna Sittard,nl Eredivisie,pt POR,21,27,18,"1,47",16.3,0.004081632653061224,0.004081632653061224,0.008390022675736962,0.004081632653061224,0.008390022675736962,0.0,0.0,13.671000000000001,0.0,0.0,0.0022675736961451248,0.0022675736961451248,0.0029478458049886623,0.0036281179138321993,0.06,0.005215419501133787,0.17528344671201815,0.029251700680272108,0.012471655328798186,42.9,0.0031746031746031746,0.007482993197278911,17.06,0.0,0.08,0.09,0.5351473922902494,0.5170068027210885,0.016780045351473923,0.0013605442176870747,0.0027210884353741495,51.597,0.0,0.3446712018140589,64.3,5.5600907029478455,1.2789115646258502,0.17392290249433107,0.22675736961451246,76.7,0.11972789115646258,0.18367346938775508,65.2,0.029251700680272108,0.06825396825396825,42.9,0.024943310657596373,0.029251700680272108,0.015192743764172336,0.008390022675736962,0.036281179138321996,0.0013605442176870747,0.07233560090702948,0.0027210884353741495,0.0013605442176870747,0.0,0.0,0.05011337868480725,0.03197278911564626,0.0013605442176870747,0.007029478458049887,0.004081632653061224,0.004081632653061224,0.0013605442176870747,0.005668934240362812,0.0027210884353741495,0.0013605442176870747,0.0013605442176870747,0.0,0.0,0.0,92.169,62.181,37.926,40.572,13.671000000000001,64.827,54.2,40.572,0.0,0.92,21.609,29.547000000000004,0.0,0.8049886621315192,0.1600907029478458,0.2675736961451247,0.39455782312925164,0.08208616780045351,0.07800453514739229,42.9,46.4,0.49206349206349204,3.380952380952381,0.06258503401360543,1.6213151927437641,0.023582766439909298,0.027891156462585033,127.008,78.498,0.5102040816326531,0.17528344671201815,61.739999999999995,62.181,26.901,0.0,0.0,0.0,232.848,11.025,21.609,33.3,Winger,44.1
2022-2023,Nikolas Dyhr,DF,Kortrijk,bl Pro League,dk DEN,21,1,0,12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40567951318458423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40567951318458423,0.40567951318458423,0.0,0.0,0.0,0.0,0.0,0.20283975659229211,50.0,2.028397565922921,0.0,0.20283975659229211,0.20283975659229211,100.0,0.0,0.20283975659229211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40567951318458423,0.0,0.0,0.40567951318458423,0.40567951318458423,0.0,0.0,0.0,0.40567951318458423,1.4198782961460448,0.0,0.0,0.0,0.0,0.0,0.0,0.40567951318458423,0.40567951318458423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,0.0,Defensive Winger,49.3
2022-2023,Callum Connolly,"DF,MF",Blackpool,en EFL Championship,eng ENG,24,41,39,"3,453",38.4,0.0007009345794392524,0.0007009345794392524,0.0011682242990654207,0.0007009345794392524,0.0011682242990654207,0.0,0.0,12.411999999999999,1.2839999999999998,1.2839999999999998,0.001635514018691589,0.001635514018691589,0.0007009345794392524,0.0007009345794392524,-0.01,0.0023364485981308414,0.031074766355140192,0.018925233644859814,0.0023364485981308414,12.9,0.0007009345794392524,0.0058411214953271035,14.7,0.0007009345794392524,0.09,-0.04,0.8434579439252338,0.6728971962616823,0.1679906542056075,0.017757009345794394,0.0,20.115999999999996,0.08,0.5514018691588786,65.6,10.504672897196263,4.371495327102804,0.25233644859813087,0.308411214953271,81.7,0.20210280373831777,0.3014018691588785,66.9,0.0838785046728972,0.1885514018691589,44.5,0.010981308411214953,0.06752336448598131,0.011448598130841122,0.005373831775700935,0.05957943925233645,0.01705607476635514,0.028037383177570093,0.0,0.0,0.0,0.0,0.033411214953271026,0.025467289719626172,0.001869158878504673,0.0007009345794392524,0.003037383177570094,0.001869158878504673,0.0007009345794392524,0.001869158878504673,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,60.34799999999999,33.384,38.948,15.407999999999998,5.564,61.20399999999999,54.5,54.784,27.82,0.63,47.936,142.524,0.0,1.0981308411214954,0.39719626168224303,0.5023364485981309,0.2044392523364486,0.03411214953271028,0.009112149532710282,26.7,46.7,0.4182242990654206,1.885514018691589,0.009112149532710282,0.8598130841121495,0.0147196261682243,0.0007009345794392524,33.384,24.395999999999997,0.4532710280373832,0.031074766355140192,64.628,47.936,3.424,0.0,0.0,2.14,182.75599999999997,119.41199999999999,77.896,60.5,Ball Winning Midfielder,42.8
2022-2023,Marco Asensio,"FW,MF",Real Madrid,es La Liga,es ESP,26,31,15,"1,442",16.0,0.009195402298850576,0.006239737274220033,0.015435139573070607,0.009195402298850576,0.015435139573070607,0.0,0.0009852216748768472,3.654,0.0,0.0,0.0064039408866995075,0.005582922824302135,0.005090311986863711,0.004269293924466338,0.07,0.010673234811165846,0.11083743842364532,0.05960591133004926,0.024630541871921183,41.4,0.002627257799671593,0.006239737274220033,21.5,0.005090311986863711,0.1,0.22,0.8226600985221675,0.7405582922824303,0.07799671592775041,0.018555008210180624,0.005090311986863711,106.575,0.25,0.6666666666666667,81.0,10.160919540229884,2.3070607553366176,0.38752052545155996,0.42528735632183906,91.1,0.1921182266009852,0.22824302134646962,84.2,0.05747126436781609,0.10476190476190476,54.9,0.042036124794745486,0.06157635467980296,0.02676518883415435,0.006239737274220033,0.07192118226600985,0.00722495894909688,0.08423645320197044,0.04926108374384237,0.02561576354679803,0.00722495894909688,0.0,0.07799671592775041,0.04827586206896552,0.016420361247947456,0.006239737274220033,0.004105090311986864,0.0031198686371100167,0.0,0.012315270935960592,0.00722495894909688,0.002134646962233169,0.002134646962233169,0.0,0.0009852216748768472,0.0,60.9,38.367,30.45,23.142,7.917,72.47099999999999,42.1,30.45,11.571,0.31,18.878999999999998,15.225,0.0,0.9753694581280788,0.067816091954023,0.3842364532019704,0.5303776683087028,0.07290640394088671,0.03382594417077176,69.7,21.2,0.625615763546798,3.7848932676518885,0.05747126436781609,1.9047619047619049,0.04006568144499179,0.011330049261083743,72.47099999999999,49.329,0.7438423645320197,0.11083743842364532,38.367,60.9,15.225,3.654,3.654,0.0,171.129,11.571,7.917,60.0,Inverted Winger,60.9
2022-2023,Depú,"FW,MF",Gil Vicente FC,pr Primeira Liga,ao ANG,22,5,0,81,0.9,0.0,0.020670391061452513,0.020670391061452513,0.0,0.020670391061452513,0.0,0.0,59.607000000000006,0.0,0.0,0.00409683426443203,0.00409683426443203,0.0,0.00409683426443203,1.11,0.00409683426443203,0.14487895716945995,0.06201117318435754,0.020670391061452513,33.3,0.0,0.0,13.6,0.0,0.07,-0.22,0.3109869646182495,0.3109869646182495,0.0,0.0,0.020670391061452513,59.607000000000006,0.0,0.24767225325884543,80.0,3.0409683426443204,0.4972067039106145,0.20670391061452512,0.2681564245810056,76.9,0.041340782122905026,0.041340782122905026,100.0,0.0,0.0,0.0,0.020670391061452513,0.0,0.0,0.0,0.020670391061452513,0.0,0.0,0.0,0.0,0.0,0.0,0.10353817504655492,0.041340782122905026,0.0,0.020670391061452513,0.020670391061452513,0.020670391061452513,0.0,0.041340782122905026,0.020670391061452513,0.0,0.0,0.020670391061452513,0.0,0.0,119.21400000000001,0.0,0.0,59.607000000000006,59.607000000000006,59.607000000000006,0.0,0.0,0.0,0.0,59.607000000000006,178.82100000000003,0.0,0.7039106145251396,0.06201117318435754,0.39292364990689016,0.2681564245810056,0.06201117318435754,0.041340782122905026,50.0,50.0,0.4767225325884544,2.711359404096834,0.041340782122905026,1.5512104283054002,0.06201117318435754,0.020670391061452513,238.42800000000003,59.607000000000006,0.5381750465549348,0.14487895716945995,59.607000000000006,178.82100000000003,0.0,0.0,0.0,0.0,59.607000000000006,178.82100000000003,178.82100000000003,50.0,,53.7
2022-2023,Carel Eiting,MF,Volendam,nl Eredivisie,nl NED,24,34,34,"3,033",33.7,0.002195121951219512,0.007317073170731707,0.00951219512195122,0.002195121951219512,0.00951219512195122,0.0,0.0,4.92,0.0,0.0,0.0012195121951219512,0.0012195121951219512,0.007073170731707316,0.006585365853658537,0.0,0.008292682926829269,0.054390243902439024,0.01951219512195122,0.005853658536585366,29.6,0.002682926829268293,0.009268292682926829,18.9,0.0007317073170731707,0.07,0.04,0.897560975609756,0.7195121951219512,0.17365853658536587,0.06365853658536585,0.008780487804878048,31.57,0.21,0.5926829268292683,66.0,9.72439024390244,3.8341463414634145,0.30000000000000004,0.375609756097561,80.0,0.18951219512195122,0.2682926829268293,70.8,0.07024390243902438,0.18024390243902438,39.0,0.06292682926829268,0.06365853658536585,0.023170731707317073,0.002926829268292683,0.09414634146341463,0.002926829268292683,0.1121951219512195,0.08463414634146342,0.03390243902439024,0.032682926829268294,0.0014634146341463415,0.09707317073170732,0.05292682926829268,0.037560975609756096,0.0036585365853658534,0.0007317073170731707,0.0007317073170731707,0.0014634146341463415,0.01024390243902439,0.002195121951219512,0.007317073170731707,0.0007317073170731707,0.0,0.0,0.0,81.59,47.559999999999995,35.26,38.949999999999996,7.38,70.52,44.8,52.480000000000004,8.61,1.07,37.72,46.33,0.0,1.1292682926829267,0.21853658536585369,0.524390243902439,0.3975609756097561,0.03195121951219512,0.024634146341463416,41.2,47.1,0.4292682926829269,2.053658536585366,0.023902439024390244,1.0146341463414634,0.03048780487804878,0.005853658536585366,46.33,30.34,0.4926829268292683,0.054390243902439024,32.800000000000004,25.419999999999998,2.46,0.0,0.0,0.0,275.11,29.11,32.800000000000004,47.1,Deep Lying Playmaker,41.0
2022-2023,Pierre Dwomoh,MF,Oostende,bl Pro League,be BEL,18,8,2,305,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013729977116704805,0.0013729977116704805,0.0006864988558352403,0.0006864988558352403,-0.03,0.0020594965675057204,0.060640732265446216,0.03363844393592677,0.006636155606407321,20.0,0.0,0.0,21.0,0.0,0.04,-0.06,0.9290617848970252,0.9221967963386727,0.006636155606407321,0.006636155606407321,0.0,12.673,0.0,0.7414187643020594,79.7,11.670480549199084,3.1441647597254003,0.3707093821510297,0.4302059496567506,85.9,0.2883295194508009,0.3707093821510297,78.2,0.0471395881006865,0.08077803203661327,58.3,0.020137299771167048,0.08077803203661327,0.020137299771167048,0.0,0.094279176201373,0.006636155606407321,0.006636155606407321,0.0,0.0,0.0,0.0,0.07414187643020595,0.060640732265446216,0.0,0.0,0.006636155606407321,0.006636155606407321,0.0,0.006636155606407321,0.006636155606407321,0.0,0.0,0.0,0.0,0.0,76.912,51.566,38.456,25.783,12.673,76.912,33.3,141.58800000000002,0.0,3.24,64.239,0.0,0.0,1.2379862700228832,0.19519450800915328,0.7734553775743706,0.2768878718535469,0.020137299771167048,0.05377574370709382,62.5,12.5,0.8009153318077803,4.5423340961098395,0.006636155606407321,1.560640732265446,0.03363844393592677,0.006636155606407321,90.022,154.261,0.7276887871853547,0.060640732265446216,38.456,51.566,0.0,0.0,0.0,0.0,295.41200000000003,64.239,76.912,45.5,Advanced Playmaker,43.7
2022-2023,Aaron Connolly,"FW,MF",Hull City,en EFL Championship,ie IRL,22,5,4,338,3.8,0.0106,0.0,0.0106,0.0106,0.0106,0.0,0.0,13.0,0.0,0.0,0.0084,0.0084,0.0016,0.001,-0.08,0.0106,0.0736,0.0526,0.021,40.0,0.004,0.01,17.3,0.0,0.16,0.11,0.1894,0.1894,0.0,0.0,0.0,13.0,0.0,0.1316,69.4,1.632,0.584,0.0842,0.1052,80.0,0.0316,0.0526,60.0,0.0052,0.0106,50.0,0.0158,0.0106,0.0158,0.0,0.0264,0.0,0.0158,0.0,0.0,0.0,0.0,0.0316,0.021,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,39.5,0.0,13.0,26.5,39.5,66.7,52.5,0.0,1.05,26.5,13.0,0.0,0.44799999999999995,0.047400000000000005,0.1632,0.23600000000000002,0.0684,0.0316,0.0,33.3,0.306,2.31,0.0368,0.816,0.0316,0.0106,158.0,92.0,0.31,0.0736,52.5,144.5,39.5,0.0,0.0,0.0,144.5,26.5,131.5,16.7,Pressing Forward,50.0
2022-2023,Sergio Asenjo,GK,Valladolid,es La Liga,es ESP,33,10,10,900,10.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.1,,66.0,,,,,100.0,,,95.5,,,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,Sweeper Keeper,
2022-2023,Denílson,FW,Famalicão,pr Primeira Liga,br BRA,27,11,4,362,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036093418259023355,0.0036093418259023355,0.0006369426751592356,0.0006369426751592356,-0.03,0.0036093418259023355,0.12738853503184713,0.037154989384288746,0.010615711252653927,28.6,0.0,0.0,19.7,0.0,0.1,-0.17,0.4246284501061571,0.3885350318471338,0.037154989384288746,0.0,0.0,11.775,0.0,0.32908704883227174,77.5,5.138004246284501,0.8280254777070063,0.16985138004246284,0.19639065817409765,86.5,0.11677282377919321,0.15392781316348195,75.9,0.026539278131634817,0.03184713375796178,83.3,0.005307855626326964,0.010615711252653927,0.005307855626326964,0.005307855626326964,0.04246284501061571,0.005307855626326964,0.01592356687898089,0.0,0.0,0.0,0.0,0.010615711252653927,0.010615711252653927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,23.55,47.1,0.0,0.0,23.55,50.0,23.55,23.55,0.0,11.775,164.85,0.0,0.7070063694267515,0.15392781316348195,0.3248407643312102,0.22929936305732485,0.021231422505307854,0.04777070063694267,44.4,44.4,0.41401273885350315,2.2887473460721868,0.037154989384288746,1.089171974522293,0.01592356687898089,0.005307855626326964,70.65,141.3,0.47770700636942676,0.12738853503184713,35.325,70.65,47.1,0.0,0.0,0.0,129.525,153.07500000000002,176.625,46.4,Deep Lying Playmaker,47.1
2022-2023,Joshua Eijgenraam,MF,Excelsior,nl Eredivisie,nl NED,21,13,5,597,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0007211538461538461,0.0007211538461538461,0.0,0.00048076923076923074,0.0,0.0007211538461538461,0.02548076923076923,0.014663461538461538,0.0,0.0,0.0,0.0,26.2,0.0,0.05,-0.03,0.7572115384615384,0.7475961538461539,0.007211538461538461,0.0036057692307692305,0.0,56.57600000000001,0.15,0.5721153846153846,75.5,10.038461538461538,3.182692307692308,0.24759615384615385,0.3125,79.1,0.2548076923076923,0.31009615384615385,82.4,0.05096153846153846,0.08004807692307692,63.6,0.0036057692307692305,0.06201923076923077,0.0,0.0,0.05096153846153846,0.0036057692307692305,0.0036057692307692305,0.0,0.0,0.0,0.0,0.021875,0.014663461538461538,0.0,0.0036057692307692305,0.0036057692307692305,0.0,0.0,0.0036057692307692305,0.0036057692307692305,0.0,0.0,0.0,0.0,0.0,94.432,50.336,56.57600000000001,37.856,0.0,100.672,50.0,69.472,12.48,1.36,81.952,44.096000000000004,6.24,1.033653846153846,0.375,0.5889423076923077,0.08365384615384615,0.01826923076923077,0.007211538461538461,100.0,0.0,0.5024038461538461,2.1923076923076925,0.010817307692307692,1.1466346153846154,0.007211538461538461,0.0036057692307692305,75.712,37.856,0.5673076923076923,0.02548076923076923,56.57600000000001,0.0,0.0,0.0,0.0,0.0,226.72000000000003,18.720000000000002,18.720000000000002,50.0,Central Midfielder,41.6
2022-2023,Noë Dussenne,DF,Standard Liège,bl Pro League,be BEL,30,29,28,"2,423",26.9,0.0037181996086105675,0.0013698630136986301,0.005088062622309198,0.002152641878669276,0.0037181996086105675,0.0013698630136986301,0.0013698630136986301,11.242,0.0,0.0,0.0023483365949119373,0.0011741682974559687,0.0013698630136986301,0.0007827788649706458,0.0,0.002544031311154599,0.005088062622309198,0.013894324853228961,0.004305283757338552,31.6,0.0031311154598825833,0.009784735812133072,18.4,0.0007827788649706458,0.09,0.05,1.0371819960861057,0.9726027397260274,0.06105675146771037,0.050880626223091974,0.0,34.237,0.22,0.8297455968688845,80.0,17.12133072407045,7.227005870841487,0.2583170254403131,0.2974559686888454,87.3,0.42270058708414876,0.4637964774951076,91.1,0.13170254403131115,0.2407045009784736,54.8,0.008023483365949118,0.05968688845401174,0.006457925636007828,0.0007827788649706458,0.07710371819960861,0.014481409001956947,0.005088062622309198,0.0,0.0,0.0,0.0,0.022504892367906065,0.01898238747553816,0.0013698630136986301,0.0,0.0013698630136986301,0.0007827788649706458,0.0,0.0007827788649706458,0.0,0.0007827788649706458,0.0,0.0,0.0,0.0,106.28800000000001,81.76,72.051,26.572000000000003,7.665,76.139,70.0,64.386,32.193,0.63,100.667,197.757,0.0,1.2465753424657535,0.6653620352250489,0.5303326810176126,0.06105675146771037,0.016046966731898236,0.006457925636007828,55.6,44.4,0.8414872798434442,4.882583170254403,0.016829745596868884,2.592954990215264,0.012328767123287671,0.0,22.995,15.33,0.7573385518590998,0.005088062622309198,57.232000000000006,91.98,2.044,0.0,0.0,0.0,294.336,132.86,55.188,70.7,Central Defender,51.1
2022-2023,Cameron Congreve,"MF,FW",Swansea City,en EFL Championship,wls WAL,18,10,1,125,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00220820189274448,0.00110410094637224,-0.14,0.00220820189274448,0.22555205047318613,0.011198738170347004,0.011198738170347004,100.0,0.0,0.0,28.8,0.0,0.02,0.0,0.889589905362776,0.8343848580441641,0.056309148264984225,0.0,0.0,226.338,0.0,0.6309148264984227,70.9,9.35173501577287,2.028391167192429,0.3832807570977918,0.4400630914826498,87.2,0.22555205047318613,0.29337539432176657,76.9,0.022555205047318613,0.09006309148264985,25.0,0.033753943217665616,0.011198738170347004,0.045110410094637225,0.011198738170347004,0.056309148264984225,0.0,0.12397476340694007,0.022555205047318613,0.022555205047318613,0.0,0.0,0.06766561514195583,0.045110410094637225,0.0,0.022555205047318613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.986,135.67600000000002,135.67600000000002,90.66199999999999,45.013999999999996,90.66199999999999,50.0,0.0,0.0,0.0,45.013999999999996,45.013999999999996,45.013999999999996,1.1608832807570977,0.11261829652996845,0.3264984227129337,0.720820189274448,0.10141955835962145,0.12397476340694007,27.3,45.5,0.7665615141955836,4.247634069400632,0.022555205047318613,1.3974763406940063,0.033753943217665616,0.056309148264984225,362.014,362.014,0.9132492113564669,0.22555205047318613,90.66199999999999,45.013999999999996,45.013999999999996,0.0,0.0,0.0,362.014,0.0,135.67600000000002,0.0,Inverted Winger,63.4
2022-2023,Santiago Ascacíbar,MF,Cremonese,it Serie A,ar ARG,25,13,7,727,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052,0.0,0.0,0.0011876484560570072,0.0011876484560570072,0.0011876484560570072,0.0014251781472684084,-0.05,0.0023752969121140144,0.017577197149643703,0.04109263657957245,0.008788598574821851,21.4,0.0,0.0,27.2,0.0,0.03,-0.05,1.2755344418052257,1.2090261282660333,0.06152019002375296,0.032304038004750596,0.0,46.73100000000001,0.25,1.0498812351543942,82.3,17.88836104513064,6.418052256532066,0.5344418052256532,0.6080760095011877,87.9,0.39667458432304037,0.4251781472684085,93.1,0.0997624703087886,0.16413301662707838,60.7,0.02351543942992874,0.14655581947743468,0.02042755344418052,0.0059382422802850355,0.12019002375296911,0.01163895486935867,0.014726840855106888,0.014726840855106888,0.0,0.008788598574821851,0.0,0.07339667458432303,0.0498812351543943,0.002850356294536817,0.0,0.02042755344418052,0.0,0.0,0.008788598574821851,0.002850356294536817,0.0,0.0,0.0059382422802850355,0.0,0.0,150.71800000000002,72.833,88.41000000000001,51.783,10.525,181.872,40.0,72.833,10.525,1.48,67.36,57.25600000000001,0.0,1.6223277909738716,0.5201900237529691,0.8218527315914489,0.2921615201900238,0.01163895486935867,0.02636579572446556,44.4,44.4,0.7458432304038004,2.862232779097387,0.002850356294536817,1.2969121140142519,0.008788598574821851,0.0,41.679,20.629,0.9216152019002374,0.017577197149643703,57.25600000000001,46.73100000000001,0.0,0.0,0.0,0.0,322.065,51.783,103.98700000000001,33.3,Ball Winning Midfielder,42.1
